epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,36,,,0.06645400077104568,0.07196078449487686,0.0785137340426445,0.06842932105064392,0.05564606189727783
0,36,0.04537733271718025,,,,,,
1,49,,0.02348751202225685,,,,,
1,73,,,0.05270456522703171,0.05371803417801857,0.06298239529132843,0.055806715041399,0.03629874810576439
1,73,0.01878558099269867,,,,,,
2,99,,0.015386879444122314,,,,,
2,110,,,0.03492499142885208,0.03688209131360054,0.037500444799661636,0.03679956495761871,0.024514680728316307
2,110,0.015132548287510872,,,,,,
3,147,,,0.06177978217601776,0.06309500336647034,0.07204071432352066,0.0658789575099945,0.038253434002399445
3,147,0.014416174031794071,,,,,,
4,149,,0.013603820465505123,,,,,
4,184,,,0.03738265857100487,0.03869888558983803,0.04215117171406746,0.039281584322452545,0.03109186328947544
4,184,0.014075937680900097,,,,,,
5,199,,0.012565909884870052,,,,,
5,221,,,0.06277082115411758,0.06411538273096085,0.07309535890817642,0.06698424369096756,0.03830881044268608
5,221,0.013747310265898705,,,,,,
6,249,,0.0133144436404109,,,,,
6,258,,,0.047167785465717316,0.0481741763651371,0.05587854981422424,0.04975515976548195,0.03192570060491562
6,258,0.013237192295491695,,,,,,
7,295,,,0.03877526521682739,0.040118761360645294,0.04381994530558586,0.04076356813311577,0.027487274259328842
7,295,0.012939967215061188,,,,,,
8,299,,0.013925877399742603,,,,,
8,332,,,0.05389673635363579,0.05492829531431198,0.06443896144628525,0.05711457505822182,0.03204622492194176
8,332,0.012998041696846485,,,,,,
9,349,,0.012603167444467545,,,,,
9,369,,,0.05625181272625923,0.05732017382979393,0.06728475540876389,0.05971187353134155,0.03248823434114456
9,369,0.01288919523358345,,,,,,
10,399,,0.011931473389267921,,,,,
10,406,,,0.05371210724115372,0.05477728694677353,0.0641874298453331,0.05691037327051163,0.03364871069788933
10,406,0.012936800718307495,,,,,,
11,443,,,0.04912250116467476,0.050225816667079926,0.05802224949002266,0.05188819393515587,0.03110208921134472
11,443,0.012614957988262177,,,,,,
12,449,,0.010991274379193783,,,,,
12,480,,,0.08389348536729813,0.08604563772678375,0.09414602816104889,0.09089016914367676,0.046390142291784286
12,480,0.0121174780651927,,,,,,
13,499,,0.011983795091509819,,,,,
13,517,,,0.09968230873346329,0.10258059203624725,0.10895119607448578,0.10915443301200867,0.05172193795442581
13,517,0.01208938006311655,,,,,,
14,549,,0.012606785632669926,,,,,
14,554,,,0.07909949123859406,0.08091066777706146,0.09081204980611801,0.08539777249097824,0.043881699442863464
14,554,0.011794984340667725,,,,,,
15,591,,,0.0779033973813057,0.07965133339166641,0.08979851752519608,0.08403374999761581,0.04448894411325455
15,591,0.011450526304543018,,,,,,
16,599,,0.011130217462778091,,,,,
16,628,,,0.08091767132282257,0.0827936977148056,0.09267356991767883,0.08747342228889465,0.04465913772583008
16,628,0.011234037578105927,,,,,,
17,649,,0.013554805889725685,,,,,
17,665,,,0.09917782247066498,0.1019873321056366,0.10900330543518066,0.10856185108423233,0.0510341115295887
17,665,0.011128080077469349,,,,,,
18,699,,0.011554600670933723,,,,,
18,702,,,0.10631575435400009,0.1094912737607956,0.11553503572940826,0.11692176014184952,0.056000638753175735
18,702,0.0110739441588521,,,,,,
19,739,,,0.09684582054615021,0.0995277464389801,0.10695376992225647,0.10584462434053421,0.04814908653497696
19,739,0.010967979207634926,,,,,,
20,749,,0.010673565790057182,,,,,
20,776,,,0.09205727279186249,0.09449468553066254,0.10262932628393173,0.10028763115406036,0.048868294805288315
20,776,0.010954267345368862,,,,,,
21,799,,0.011259552091360092,,,,,
21,813,,,0.09149045497179031,0.09389995038509369,0.10211101174354553,0.09963181614875793,0.04988807812333107
21,813,0.01084340550005436,,,,,,
22,849,,0.010835019871592522,,,,,
22,850,,,0.093795046210289,0.0963229313492775,0.10417871177196503,0.10230092704296112,0.05043463036417961
22,850,0.01076094526797533,,,,,,
