epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,36,,,0.05064854770898819,0.05510741099715233,0.06339462101459503,0.052981503307819366,0.05473422631621361
0,36,0.04805218428373337,,,,,,
1,49,,0.02136888913810253,,,,,
1,73,,,0.044440824538469315,0.04747498780488968,0.048706792294979095,0.04676748067140579,0.036277685314416885
1,73,0.019627731293439865,,,,,,
2,99,,0.018089700490236282,,,,,
2,110,,,0.044401053339242935,0.04600111022591591,0.04990001767873764,0.04678671434521675,0.039447344839572906
2,110,0.017869871109724045,,,,,,
3,147,,,0.049896009266376495,0.05098152160644531,0.05915405973792076,0.05272965878248215,0.035303886979818344
3,147,0.016115806996822357,,,,,,
4,149,,0.017803581431508064,,,,,
4,184,,,0.04849636182188988,0.04954385384917259,0.057477887719869614,0.05120110139250755,0.03760639950633049
4,184,0.015806932002305984,,,,,,
5,199,,0.016006318852305412,,,,,
5,221,,,0.04936106130480766,0.050346747040748596,0.058929067105054855,0.05213812366127968,0.03316612169146538
5,221,0.01654624380171299,,,,,,
6,249,,0.016277901828289032,,,,,
6,258,,,0.0341951921582222,0.03616296499967575,0.0367310531437397,0.036040544509887695,0.03057832270860672
6,258,0.015823662281036377,,,,,,
7,295,,,0.034449536353349686,0.037839051336050034,0.047390684485435486,0.036519668996334076,0.03184587508440018
7,295,0.015214559622108936,,,,,,
8,299,,0.015084217302501202,,,,,
8,332,,,0.035281095653772354,0.036455679684877396,0.03992732986807823,0.03703276440501213,0.03236456215381622
8,332,0.015458461828529835,,,,,,
9,349,,0.01236922387033701,,,,,
9,369,,,0.031091848388314247,0.03290820121765137,0.03380346670746803,0.032789360731840134,0.029962293803691864
9,369,0.014730645343661308,,,,,,
10,399,,0.012149066664278507,,,,,
10,406,,,0.04781587794423103,0.04875265806913376,0.05702924728393555,0.05046342685818672,0.03325723111629486
10,406,0.01448176708072424,,,,,,
11,443,,,0.04353431612253189,0.04443126171827316,0.051760949194431305,0.04581229016184807,0.03126028552651405
11,443,0.015049746260046959,,,,,,
12,449,,0.016296664252877235,,,,,
12,480,,,0.051498934626579285,0.05254990607500076,0.06078887730836868,0.054512277245521545,0.033579692244529724
12,480,0.01489738654345274,,,,,,
13,499,,0.014116154052317142,,,,,
13,517,,,0.05098821222782135,0.05198206380009651,0.06072700396180153,0.053932495415210724,0.03265063837170601
13,517,0.014349306002259254,,,,,,
14,549,,0.01237645372748375,,,,,
14,554,,,0.03373437747359276,0.03517889231443405,0.037227798253297806,0.03545789048075676,0.02662607654929161
14,554,0.013801607303321362,,,,,,
15,591,,,0.03446813300251961,0.035899486392736435,0.038128599524497986,0.03622574359178543,0.030781306326389313
15,591,0.014125627465546131,,,,,,
16,599,,0.013973451219499111,,,,,
16,628,,,0.03377751633524895,0.03536813333630562,0.03696716949343681,0.03553226217627525,0.028043735772371292
16,628,0.014607555232942104,,,,,,
17,649,,0.014238613657653332,,,,,
17,665,,,0.034725122153759,0.036168865859508514,0.03839240223169327,0.036498188972473145,0.02944956161081791
17,665,0.013868747279047966,,,,,,
18,699,,0.013626957312226295,,,,,
18,702,,,0.04497164115309715,0.04593253880739212,0.05326417461037636,0.04737105593085289,0.030423415824770927
18,702,0.013692873530089855,,,,,,
19,739,,,0.03563647344708443,0.03702753409743309,0.0396902821958065,0.03744809702038765,0.02822013385593891
19,739,0.013656225986778736,,,,,,
20,749,,0.014435100369155407,,,,,
20,776,,,0.03719012066721916,0.03842655196785927,0.042176492512226105,0.039066437631845474,0.02832050807774067
20,776,0.013651221059262753,,,,,,
21,799,,0.01208804827183485,,,,,
21,813,,,0.039908669888973236,0.04099971055984497,0.04617301747202873,0.041941042989492416,0.028562892228364944
21,813,0.013690200634300709,,,,,,
22,849,,0.010787286795675755,,,,,
22,850,,,0.03576360642910004,0.03720157966017723,0.03966137394309044,0.03759036958217621,0.027892816811800003
22,850,0.013646200299263,,,,,,
23,887,,,0.04812205955386162,0.049076709896326065,0.057435665279626846,0.050789713859558105,0.030330857262015343
23,887,0.01362269651144743,,,,,,
24,899,,0.009681467898190022,,,,,
24,924,,,0.04496654495596886,0.04594901576638222,0.05313626304268837,0.04736804589629173,0.03084377571940422
24,924,0.01359571609646082,,,,,,
25,949,,0.010568282566964626,,,,,
25,961,,,0.04534868150949478,0.04632556438446045,0.053662076592445374,0.04778088629245758,0.029848473146557808
25,961,0.013526960276067257,,,,,,
26,998,,,0.04268461838364601,0.04370909556746483,0.050025079399347305,0.044910501688718796,0.029505515471100807
26,998,0.013467210344970226,,,,,,
27,999,,0.015393243171274662,,,,,
27,1035,,,0.05451333895325661,0.05557979270815849,0.06476576626300812,0.05780646950006485,0.03241625055670738
27,1035,0.013552675023674965,,,,,,
28,1049,,0.011257139965891838,,,,,
28,1072,,,0.04397755488753319,0.0449821837246418,0.051771797239780426,0.046301793307065964,0.029289579018950462
28,1072,0.01350589469075203,,,,,,
29,1099,,0.012390241958200932,,,,,
29,1109,,,0.050821125507354736,0.051805052906274796,0.06070085987448692,0.053740207105875015,0.03128641098737717
29,1109,0.01348424144089222,,,,,,
30,1146,,,0.04680947586894035,0.047786612063646317,0.05557326599955559,0.04936416074633598,0.03056737408041954
30,1146,0.013501713052392006,,,,,,
31,1149,,0.013039527460932732,,,,,
31,1183,,,0.04753806069493294,0.0485081672668457,0.05658392235636711,0.05015479773283005,0.030478423461318016
31,1183,0.013505656272172928,,,,,,
32,1199,,0.01474269013851881,,,,,
32,1220,,,0.048080287873744965,0.049042947590351105,0.05736057460308075,0.05074368044734001,0.03027440793812275
32,1220,0.013468229211866856,,,,,,
33,1249,,0.011755469255149364,,,,,
33,1257,,,0.04787295684218407,0.048840753734111786,0.057046014815568924,0.05051864683628082,0.030703697353601456
