epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,49,,0.020421238616108894,,,,,
0,49,,,0.07884080708026886,0.07977164536714554,0.08016608655452728,0.0831894651055336,0.057971078902482986
0,49,0.04887702316045761,,,,,,
1,99,,0.01905364915728569,,,,,
1,99,,,0.09797220677137375,0.09914536774158478,0.09919515252113342,0.10443248599767685,0.04588137939572334
1,99,0.0189568679779768,,,,,,
2,149,,0.015642991289496422,,,,,
2,149,,,0.15843439102172852,0.1605282425880432,0.15921232104301453,0.17464715242385864,0.06818325072526932
2,149,0.017215434461832047,,,,,,
3,199,,0.014087527990341187,,,,,
3,199,,,0.11888884752988815,0.12030370533466339,0.12021688371896744,0.1281551718711853,0.05882730334997177
3,199,0.015412879176437855,,,,,,
4,249,,0.011287931352853775,,,,,
4,249,,,0.1146392673254013,0.1160387173295021,0.11580916494131088,0.12331386655569077,0.06295862048864365
4,249,0.015025874599814415,,,,,,
5,299,,0.016052955761551857,,,,,
5,299,,,0.12333603948354721,0.12481987476348877,0.1246207132935524,0.13328014314174652,0.07132036238908768
5,299,0.014963725581765175,,,,,,
6,349,,0.012483620084822178,,,,,
6,349,,,0.09094778448343277,0.09196018427610397,0.09254185855388641,0.09653603285551071,0.04575295373797417
6,349,0.014925612136721611,,,,,,
7,399,,0.016410212963819504,,,,,
7,399,,,0.10085822641849518,0.10199065506458282,0.10247325897216797,0.10763230174779892,0.05247636139392853
7,399,0.014826590195298195,,,,,,
8,449,,0.015228033065795898,,,,,
8,449,,,0.12823989987373352,0.12980769574642181,0.12944872677326202,0.1389649212360382,0.07709632068872452
8,449,0.01455248799175024,,,,,,
9,499,,0.014545557089149952,,,,,
9,499,,,0.14609664678573608,0.14792226254940033,0.1472216099500656,0.15989051759243011,0.0774584487080574
9,499,0.014727450907230377,,,,,,
10,549,,0.013711047358810902,,,,,
10,549,,,0.13294720649719238,0.13457216322422028,0.13418133556842804,0.14443644881248474,0.07111256569623947
10,549,0.013941855169832706,,,,,,
11,599,,0.012817328795790672,,,,,
11,599,,,0.12853406369686127,0.13009098172187805,0.12981432676315308,0.1392991989850998,0.06847842782735825
11,599,0.013743958435952663,,,,,,
12,649,,0.016166318207979202,,,,,
12,649,,,0.10070975124835968,0.10181824862957001,0.10247395932674408,0.10745733231306076,0.05413532257080078
12,649,0.013480331748723984,,,,,,
13,699,,0.014481141231954098,,,,,
13,699,,,0.11814557015895844,0.11952383071184158,0.11964101344347,0.12729378044605255,0.05806620046496391
13,699,0.013423680327832699,,,,,,
14,749,,0.015454341657459736,,,,,
14,749,,,0.09631676971912384,0.09736248105764389,0.098134845495224,0.10252048075199127,0.04892323911190033
14,749,0.013486802577972412,,,,,,
15,799,,0.016300193965435028,,,,,
15,799,,,0.1145971268415451,0.11590444296598434,0.11623665690422058,0.12322065234184265,0.06086930260062218
15,799,0.013313311152160168,,,,,,
16,849,,0.012240358628332615,,,,,
