epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,36,,,0.08502748608589172,0.0867084190249443,0.10067712515592575,0.09224188327789307,0.049126267433166504
0,36,0.050989583134651184,,,,,,
1,49,,0.025935232639312744,,,,,
1,73,,,0.0935642346739769,0.09563302993774414,0.10834105312824249,0.10209130495786667,0.047888461500406265
1,73,0.021707551553845406,,,,,,
2,99,,0.018871158361434937,,,,,
2,110,,,0.06585477292537689,0.0670991912484169,0.07954881340265274,0.07042399793863297,0.0388156957924366
2,110,0.01672186888754368,,,,,,
3,147,,,0.058683160692453384,0.05997302383184433,0.07032664120197296,0.06240928918123245,0.042921364307403564
3,147,0.015291162766516209,,,,,,
4,149,,0.018406040966510773,,,,,
4,184,,,0.06849152594804764,0.06975887715816498,0.08212638646364212,0.07337752729654312,0.03631504997611046
4,184,0.016073955222964287,,,,,,
5,199,,0.015124782919883728,,,,,
5,221,,,0.060987528413534164,0.06213299557566643,0.07343500852584839,0.06496799737215042,0.03561955317854881
5,221,0.014962608925998211,,,,,,
6,249,,0.01482308842241764,,,,,
6,258,,,0.07453339546918869,0.0761411115527153,0.08658850938081741,0.08020332455635071,0.03937475383281708
6,258,0.014236724004149437,,,,,,
7,295,,,0.1321398764848709,0.1368585228919983,0.13832446932792664,0.14775866270065308,0.05987081304192543
7,295,0.014308569021522999,,,,,,
8,299,,0.01724199391901493,,,,,
8,332,,,0.03991750255227089,0.04141722619533539,0.04451257735490799,0.041993364691734314,0.03398684039711952
8,332,0.014622743241488934,,,,,,
9,349,,0.015088236890733242,,,,,
9,369,,,0.08000321686267853,0.08207869529724121,0.08958810567855835,0.08645392209291458,0.050093404948711395
9,369,0.014175819233059883,,,,,,
10,399,,0.014734452590346336,,,,,
10,406,,,0.10394502431154251,0.10737864673137665,0.11060895770788193,0.11420074850320816,0.04335648939013481
10,406,0.014322993345558643,,,,,,
11,443,,,0.04463638365268707,0.045781973749399185,0.05210139602422714,0.0470246747136116,0.034658417105674744
11,443,0.014073548838496208,,,,,,
12,449,,0.012539703398942947,,,,,
12,480,,,0.08233420550823212,0.08458085358142853,0.09124739468097687,0.08913169056177139,0.03972025588154793
12,480,0.014170339331030846,,,,,,
13,499,,0.01400990504771471,,,,,
13,517,,,0.04735000059008598,0.048399876803159714,0.05589625611901283,0.049957357347011566,0.03480568155646324
13,517,0.013589887879788876,,,,,,
14,549,,0.013887017033994198,,,,,
14,554,,,0.08169468492269516,0.08399306982755661,0.0899888351559639,0.08842073380947113,0.040254730731248856
14,554,0.013766180723905563,,,,,,
15,591,,,0.062292370945215225,0.06361249089241028,0.07270384579896927,0.06644792854785919,0.03967072442173958
15,591,0.013837805949151516,,,,,,
16,599,,0.011931812390685081,,,,,
16,628,,,0.07806617766618729,0.08014427125453949,0.08699546009302139,0.08426729589700699,0.0417635403573513
16,628,0.013582165353000164,,,,,,
17,649,,0.015956278890371323,,,,,
17,665,,,0.08769617229700089,0.0902249664068222,0.09606322646141052,0.09529392421245575,0.042991358786821365
17,665,0.013022013939917088,,,,,,
18,699,,0.014939953573048115,,,,,
18,702,,,0.08080637454986572,0.08299630135297775,0.0896991640329361,0.08738932758569717,0.040899261832237244
18,702,0.012971265241503716,,,,,,
19,739,,,0.07068642973899841,0.07233946770429611,0.08086898922920227,0.07587749511003494,0.040234412997961044
19,739,0.013161972165107727,,,,,,
20,749,,0.013146759942173958,,,,,
20,776,,,0.09564729034900665,0.09856443107128143,0.10351470857858658,0.1044907420873642,0.044583626091480255
20,776,0.01282647904008627,,,,,,
21,799,,0.015790872275829315,,,,,
21,813,,,0.05245174467563629,0.05347298085689545,0.06256240606307983,0.05553141608834267,0.03312893584370613
21,813,0.012927024625241756,,,,,,
22,849,,0.01185180339962244,,,,,
22,850,,,0.08548339456319809,0.08791057765483856,0.09395626187324524,0.09275076538324356,0.04219978675246239
22,850,0.012857788242399693,,,,,,
23,887,,,0.05843014642596245,0.05960392951965332,0.06898995488882065,0.06214161589741707,0.03605203703045845
23,887,0.012937677092850208,,,,,,
24,899,,0.014138284139335155,,,,,
24,924,,,0.07522320747375488,0.07708775997161865,0.08505305647850037,0.08101662993431091,0.039190828800201416
24,924,0.012891537509858608,,,,,,
25,949,,0.01547759585082531,,,,,
25,961,,,0.05421295017004013,0.05525868013501167,0.06465039402246475,0.05747045949101448,0.03361613675951958
25,961,0.012778760865330696,,,,,,
26,998,,,0.06487274169921875,0.06628809124231339,0.07527197152376175,0.06933624297380447,0.036249157041311264
26,998,0.012741669081151485,,,,,,
27,999,,0.012027567252516747,,,,,
27,1035,,,0.05023570731282234,0.05124323442578316,0.0599006786942482,0.0531003437936306,0.03181784227490425
27,1035,0.012684081681072712,,,,,,
28,1049,,0.014475123956799507,,,,,
28,1072,,,0.06322335451841354,0.06457487493753433,0.07366569340229034,0.06748862564563751,0.03571107238531113
28,1072,0.012856977991759777,,,,,,
29,1099,,0.0109394621104002,,,,,
29,1109,,,0.05880981683731079,0.05999640375375748,0.06937414407730103,0.06256375461816788,0.03484685719013214
29,1109,0.01266015786677599,,,,,,
30,1146,,,0.061847757548093796,0.06314511597156525,0.0723467543721199,0.06595000624656677,0.035562943667173386
30,1146,0.012963342480361462,,,,,,
31,1149,,0.013236995786428452,,,,,
31,1183,,,0.06254579871892929,0.06387005001306534,0.0730213075876236,0.06673029065132141,0.03577897697687149
31,1183,0.01273935753852129,,,,,,
32,1199,,0.012206926010549068,,,,,
32,1220,,,0.07147843390703201,0.07318644225597382,0.0814349502325058,0.07677723467350006,0.03862064704298973
32,1220,0.01259368285536766,,,,,,
33,1249,,0.01219076756387949,,,,,
33,1257,,,0.07314328849315643,0.0749216228723526,0.0830351859331131,0.0786600112915039,0.03887031227350235
33,1257,0.012623626738786697,,,,,,
34,1294,,,0.057581979781389236,0.058708783239126205,0.06836831569671631,0.06119481101632118,0.03534874692559242
34,1294,0.012727227061986923,,,,,,
35,1299,,0.012577257119119167,,,,,
35,1331,,,0.06430946290493011,0.06568878889083862,0.07486800104379654,0.06870130449533463,0.035943686962127686
35,1331,0.012643816880881786,,,,,,
36,1349,,0.010935848578810692,,,,,
36,1368,,,0.05984713137149811,0.061063822358846664,0.0704725980758667,0.06371652334928513,0.034763168543577194
36,1368,0.01265654992312193,,,,,,
37,1399,,0.011761043220758438,,,,,
37,1405,,,0.06094871461391449,0.062204960733652115,0.07155575603246689,0.06494436413049698,0.03518059104681015
37,1405,0.012550050392746925,,,,,,
38,1442,,,0.06649261713027954,0.067960724234581,0.07695706933736801,0.07115142792463303,0.0368407741189003
38,1442,0.012536898255348206,,,,,,
39,1449,,0.010565810836851597,,,,,
39,1479,,,0.059692759066820145,0.060899000614881516,0.07037835568189621,0.06354332715272903,0.03482746705412865
39,1479,0.012608039192855358,,,,,,
40,1499,,0.014787808060646057,,,,,
40,1516,,,0.06977128982543945,0.07138784974813461,0.07997751981019974,0.07484550774097443,0.037729937583208084
40,1516,0.012560310773551464,,,,,,
41,1549,,0.011071626096963882,,,,,
41,1553,,,0.0601482167840004,0.06136977672576904,0.07083653658628464,0.06405042111873627,0.03479937091469765
41,1553,0.012565301731228828,,,,,,
42,1590,,,0.06650468707084656,0.0679791271686554,0.07691121101379395,0.07116636633872986,0.03664311394095421
42,1590,0.012594097293913364,,,,,,
43,1599,,0.011728459037840366,,,,,
43,1627,,,0.06620809435844421,0.06766848266124725,0.07664598524570465,0.0708327442407608,0.036647096276283264
43,1627,0.012537477537989616,,,,,,
44,1649,,0.013050798326730728,,,,,
44,1664,,,0.05933729559183121,0.06053174287080765,0.07002007961273193,0.06314782053232193,0.034689728170633316
44,1664,0.012623360380530357,,,,,,
45,1699,,0.012768774293363094,,,,,
45,1701,,,0.06719399243593216,0.06869406253099442,0.07759792357683182,0.07194054871797562,0.03695128858089447
45,1701,0.012524708174169064,,,,,,
46,1738,,,0.06262791901826859,0.06394179165363312,0.07324626296758652,0.06681857258081436,0.03561951592564583
46,1738,0.012569230981171131,,,,,,
47,1749,,0.012130930088460445,,,,,
47,1775,,,0.06196692958474159,0.0632559210062027,0.07260393351316452,0.06607980281114578,0.03539767488837242
47,1775,0.012523464858531952,,,,,,
48,1799,,0.01296942587941885,,,,,
48,1812,,,0.0690537765622139,0.07063785195350647,0.07931307703256607,0.0740358978509903,0.03734641894698143
48,1812,0.012542370706796646,,,,,,
49,1849,,0.013599359430372715,,,,,
49,1849,,,0.06197725608944893,0.06326492130756378,0.07263282686471939,0.0660909041762352,0.035505376756191254
49,1849,0.012562324292957783,,,,,,
50,1886,,,0.06794296950101852,0.06947647780179977,0.07829087972640991,0.07278376072645187,0.03707415983080864
50,1886,0.012537313625216484,,,,,,
51,1899,,0.011274073272943497,,,,,
51,1923,,,0.06214883178472519,0.06344518810510635,0.07277493178844452,0.06628318876028061,0.03558379039168358
51,1923,0.012526377104222775,,,,,,
52,1949,,0.013024172745645046,,,,,
52,1960,,,0.06337577104568481,0.06471788138151169,0.0739751011133194,0.06765521317720413,0.035913240164518356
52,1960,0.012568820267915726,,,,,,
53,1997,,,0.06295963376760483,0.06428613513708115,0.073568195104599,0.06718959659337997,0.03579983860254288
53,1997,0.012567505240440369,,,,,,
54,1999,,0.011763278394937515,,,,,
54,2034,,,0.06440959870815277,0.06579137593507767,0.07498065382242203,0.06881319731473923,0.03611070290207863
54,2034,0.012508911080658436,,,,,,
55,2049,,0.013452382758259773,,,,,
55,2071,,,0.06131862848997116,0.06258504837751389,0.07195600122213364,0.06535626202821732,0.035306502133607864
55,2071,0.012583968229591846,,,,,,
56,2099,,0.011804761365056038,,,,,
56,2108,,,0.06359168142080307,0.0649431124329567,0.07417386025190353,0.06789720058441162,0.03591223433613777
56,2108,0.012561758980154991,,,,,,
57,2145,,,0.061967723071575165,0.06325644254684448,0.07260831445455551,0.06608061492443085,0.035385213792324066
57,2145,0.012540213763713837,,,,,,
58,2149,,0.012355870567262173,,,,,
58,2182,,,0.0668492540717125,0.0683346539735794,0.07727283239364624,0.07155288010835648,0.03681357577443123
58,2182,0.012567473575472832,,,,,,
59,2199,,0.01215696707367897,,,,,
59,2219,,,0.06182428076863289,0.06310871243476868,0.07245706766843796,0.06592066586017609,0.03539954870939255
59,2219,0.012568026781082153,,,,,,
60,2249,,0.013208254240453243,,,,,
60,2256,,,0.06723880022764206,0.06874046474695206,0.077643483877182,0.07199091464281082,0.03692583739757538
60,2256,0.012546912766993046,,,,,,
61,2293,,,0.06317147612571716,0.06450524926185608,0.07378265261650085,0.06742643564939499,0.03598976135253906
61,2293,0.012518796138465405,,,,,,
62,2299,,0.01472784299403429,,,,,
62,2330,,,0.056712303310632706,0.05781044065952301,0.06751052290201187,0.06022946536540985,0.033974483609199524
62,2330,0.012560179457068443,,,,,,
63,2349,,0.011741504073143005,,,,,
63,2367,,,0.06702233105897903,0.06851271539926529,0.07745948433876038,0.07174696773290634,0.03700216859579086
63,2367,0.012586063705384731,,,,,,
64,2399,,0.011333265341818333,,,,,
64,2404,,,0.0639328882098198,0.06529637426137924,0.07451660186052322,0.06827905774116516,0.0361417718231678
64,2404,0.01254776120185852,,,,,,
65,2441,,,0.06123173236846924,0.062492188066244125,0.07190237939357758,0.06525859236717224,0.03523234650492668
65,2441,0.01258203573524952,,,,,,
66,2449,,0.011157111264765263,,,,,
66,2478,,,0.06285891681909561,0.06418127566576004,0.0734742060303688,0.06707687675952911,0.035778436809778214
66,2478,0.012553805485367775,,,,,,
67,2499,,0.012994715943932533,,,,,
67,2515,,,0.06091548502445221,0.06216452643275261,0.07159174978733063,0.06490578502416611,0.035107243806123734
67,2515,0.012531639076769352,,,,,,
68,2549,,0.014805973507463932,,,,,
68,2552,,,0.058364249765872955,0.05951603874564171,0.06916557252407074,0.06206338852643967,0.03453672677278519
68,2552,0.012539351359009743,,,,,,
69,2589,,,0.05927379056811333,0.060457993298769,0.07005265355110168,0.06307514011859894,0.03462196886539459
69,2589,0.012515584006905556,,,,,,
70,2599,,0.012787599116563797,,,,,
70,2626,,,0.0594579316675663,0.06065031513571739,0.07021361589431763,0.06328050792217255,0.03485371917486191
70,2626,0.012555664405226707,,,,,,
71,2649,,0.01287022139877081,,,,,
71,2663,,,0.06076464802026749,0.062005992978811264,0.07146947085857391,0.0647369921207428,0.03495386987924576
71,2663,0.012521978467702866,,,,,,
72,2699,,0.012562824413180351,,,,,
72,2700,,,0.06473861634731293,0.06613042950630188,0.07532871514558792,0.0691813975572586,0.036346614360809326
72,2700,0.01257422287017107,,,,,,
73,2737,,,0.06634777039289474,0.06780913472175598,0.07682720571756363,0.07098858058452606,0.03671124204993248
73,2737,0.012495179660618305,,,,,,
74,2749,,0.014551655389368534,,,,,
74,2774,,,0.062347088009119034,0.0636461153626442,0.07302048802375793,0.06650355458259583,0.03545881435275078
74,2774,0.012501097284257412,,,,,,
75,2799,,0.01444000843912363,,,,,
75,2811,,,0.06345067918300629,0.06479419022798538,0.07406394183635712,0.06773869693279266,0.03604184091091156
75,2811,0.012512361630797386,,,,,,
76,2848,,,0.05846050754189491,0.0596144013106823,0.06927558779716492,0.062170084565877914,0.03454833850264549
76,2848,0.012500384822487831,,,,,,
77,2849,,0.01117448415607214,,,,,
77,2885,,,0.06224042549729347,0.06353715062141418,0.07289829105138779,0.06638478487730026,0.03542308136820793
77,2885,0.012550422921776772,,,,,,
78,2899,,0.011085414327681065,,,,,
78,2922,,,0.06149158254265785,0.06276120990514755,0.07216069102287292,0.06554853916168213,0.03518352657556534
78,2922,0.012534597888588905,,,,,,
79,2949,,0.013315806165337563,,,,,
79,2959,,,0.06463625282049179,0.066026471555233,0.07520496100187302,0.06906722486019135,0.0360737219452858
79,2959,0.012501431629061699,,,,,,
80,2996,,,0.06669962406158447,0.06817396730184555,0.07717826962471008,0.07138360291719437,0.03680889308452606
80,2996,0.012576417066156864,,,,,,
81,2999,,0.014073271304368973,,,,,
81,3033,,,0.06281387805938721,0.06413163989782333,0.07346192747354507,0.06702577322721481,0.03580223396420479
81,3033,0.012517362833023071,,,,,,
82,3049,,0.013811754994094372,,,,,
82,3070,,,0.05932847037911415,0.060516536235809326,0.07008378952741623,0.06313648074865341,0.03462352976202965
82,3070,0.012564576230943203,,,,,,
83,3099,,0.012288465164601803,,,,,
83,3107,,,0.06759047508239746,0.0691063329577446,0.07798351347446442,0.07238643616437912,0.0369989238679409
83,3107,0.012547020800411701,,,,,,
84,3144,,,0.06313054263591766,0.06446106731891632,0.07376143336296082,0.06738021969795227,0.03562774509191513
84,3144,0.012536033987998962,,,,,,
85,3149,,0.011399030685424805,,,,,
85,3181,,,0.0634169802069664,0.06475672870874405,0.07405755668878555,0.0677003562450409,0.035839565098285675
85,3181,0.012495997361838818,,,,,,
86,3199,,0.012165154330432415,,,,,
86,3218,,,0.05606985464692116,0.05715373903512955,0.06680932641029358,0.059518035501241684,0.03356648236513138
86,3218,0.012470975518226624,,,,,,
87,3249,,0.010638252831995487,,,,,
87,3255,,,0.0644570142030716,0.06583786755800247,0.07505569607019424,0.06886565685272217,0.036114420741796494
87,3255,0.01252764742821455,,,,,,
88,3292,,,0.06235140934586525,0.06365320831537247,0.07299645990133286,0.06650907546281815,0.03559451177716255
88,3292,0.012538580223917961,,,,,,
89,3299,,0.01355340238660574,,,,,
89,3329,,,0.06166347488760948,0.0629342719912529,0.07238626480102539,0.06573916226625443,0.03525828570127487
89,3329,0.012527157552540302,,,,,,
90,3349,,0.012140118516981602,,,,,
90,3366,,,0.0642586275935173,0.06563001126050949,0.07488179206848145,0.06864283978939056,0.03594487905502319
